season,player_name,name_key,position,team,ecr,ecr_sd,best,worst,ecr_rank,pos_rank,scrape_date,proj_ppg,proj_games,proj_points,replacement_rank,replacement_ppg,replacement_points,VORP,vorp_ppg,is_streamed,adp_rank,ffc_adp,adp_sd,bye
2026,Theo Johnson,theo johnson,TE,NYG,278.79,29.23,196.0,357.0,311,37,2026-08-21,3.9237787484192417,14.221072127536507,55.80034059376496,16,6.4466510716284615,92.90793701650507,-37.107596422740116,-2.52287232320922,False,311,,26.524217991762622,
2026,Tyrone Tracy Jr.,tyrone tracy,RB,NYG,141.64,21.33,103.0,229.0,138,46,2026-08-21,6.8728235202929255,12.95800173075241,89.0580590711116,28,9.217244954749557,127.0929008726215,-38.0348418015099,-2.344421434456631,False,138,164.1,14.4,8.0
2026,Jordyn Tyson,jordyn tyson,WR,NO,124.54,25.58,91.0,210.0,126,51,2026-08-21,7.377245037361156,13.846160162826186,102.14651634771722,28,9.70410835216612,140.31628944882755,-38.16977310111032,-2.326863314804964,False,126,151.2,17.2,8.0
2026,Jake Tonges,jake tonges,TE,SF,287.84,26.99,236.0,345.0,321,38,2026-08-21,3.837083996956899,14.208118057066235,54.5177424236432,16,6.4466510716284615,92.90793701650507,-38.390194592861874,-2.6095670746715625,False,321,,27.28687965342716,
2026,Xavier Worthy,xavier worthy,WR,KC,128.09,16.34,91.0,195.0,127,52,2026-08-21,7.29533009318847,13.822102262694822,100.83679858816598,28,9.70410835216612,140.31628944882755,-39.47949086066157,-2.40877825897765,False,127,98.9,8.8,5.0
2026,Oscar Delp,oscar delp,TE,NO,297.85,36.15,209.0,370.0,341,39,2026-08-21,3.752259605087577,14.19524829651686,53.26425676720845,16,6.4466510716284615,92.90793701650507,-39.64368024929662,-2.6943914665408846,False,341,,28.812202976756236,
2026,Baker Mayfield,baker mayfield,QB,TB,118.52,10.15,98.0,170.0,117,18,2026-08-21,14.319196002175929,13.860501335736833,198.47123531483697,12,17.13447293279512,238.13776965069272,-39.666534335855744,-2.8152769306191914,False,117,135.2,8.3,10.0
2026,Dylan Sampson,dylan sampson,RB,CLE,148.04,17.51,103.0,237.0,141,47,2026-08-21,6.764735307678168,12.916409842869488,87.37609371250105,28,9.217244954749557,127.0929008726215,-39.71680716012045,-2.4525096470713885,False,141,172.9,25.1,11.0
2026,Matthew Golden,matthew golden,WR,GB,129.41,20.15,82.0,184.0,128,53,2026-08-21,7.214575543611235,13.798246842577743,99.54849421517233,28,9.70410835216612,140.31628944882755,-40.76779523365522,-2.489532808554885,False,128,102.2,7.8,11.0
2026,Darnell Washington,darnell washington,TE,PIT,298.1,30.91,225.0,396.0,343,40,2026-08-21,3.669220398227637,14.182464881291969,52.03858943958359,16,6.4466510716284615,92.90793701650507,-40.869347576921484,-2.7774306734008247,False,343,,28.964735309089143,
2026,Zach Charbonnet,zach charbonnet,RB,SEA,148.19,25.9,80.0,248.0,142,48,2026-08-21,6.658397913725805,12.875242412693385,85.72848721939164,28,9.217244954749557,127.0929008726215,-41.36441365322986,-2.5588470410237516,False,142,132.6,14.3,11.0
2026,Romeo Doubs,romeo doubs,WR,NE,131.65,17.87,91.0,180.0,130,54,2026-08-21,7.134945412673931,13.77459106938008,98.2809553619327,28,9.70410835216612,140.31628944882755,-42.03533408689485,-2.5691629394921893,False,130,108.0,7.9,11.0
2026,Charlie Kolar,charlie kolar,TE,LAC,301.23,40.42,226.0,367.0,349,41,2026-08-21,3.5878870468031963,14.169769388399407,50.83953204482668,16,6.4466510716284615,92.90793701650507,-42.06840497167839,-2.8587640248252653,False,349,,29.422332306087867,
2026,Keaton Mitchell,keaton mitchell,RB,LAC,151.97,26.31,104.0,248.0,145,49,2026-08-21,6.553749843999617,12.834491143628691,84.114044330371,28,9.217244954749557,127.0929008726215,-42.9788565422505,-2.66349511074994,False,145,158.3,19.9,7.0
2026,Michael Mayer,michael mayer,TE,LV,303.3,33.03,249.0,373.0,355,42,2026-08-21,3.5081855359929968,14.157163002620798,49.66595447648947,16,6.4466510716284615,92.90793701650507,-43.241982540015606,-2.9384655356354648,False,355,,29.87992930308659,
2026,Deebo Samuel Sr.,deebo samuel,WR,SF,139.56,32.69,82.0,241.0,134,55,2026-08-21,7.056405435610687,13.751132093712988,97.0335632518769,28,9.70410835216612,140.31628944882755,-43.28272619695065,-2.647702916555433,False,134,103.5,8.6,8.0
2026,Elijah Arroyo,elijah arroyo,TE,SEA,309.68,30.99,203.0,369.0,364,43,2026-08-21,3.4300466947778787,14.144646572849322,48.51679822600307,16,6.4466510716284615,92.90793701650507,-44.391138790502005,-3.016604376850583,False,364,,30.566324798584674,
2026,De'Zhaun Stribling,de zhaun stribling,WR,SF,149.34,43.2,76.0,289.0,143,56,2026-08-21,6.9789229499310235,13.727867060297564,95.8057264807128,28,9.70410835216612,140.31628944882755,-44.51056296811474,-2.7251854022350965,False,143,130.8,14.1,8.0
2026,Alvin Kamara,alvin kamara,RB,NO,155.24,28.38,102.0,263.0,149,50,2026-08-21,6.450732903006404,12.794147873599016,82.5316306541546,28,9.217244954749557,127.0929008726215,-44.5612702184669,-2.7665120517431525,False,149,152.3,22.7,8.0
2026,Will Kacmarek,will kacmarek,TE,MIA,319.0,1.0,318.0,320.0,389,44,2026-08-21,3.353405776465779,14.132220660184656,47.39107039615225,16,6.4466510716284615,92.90793701650507,-45.51686662035282,-3.0932452951626823,False,389,,32.47297895274602,
2026,Jordan Love,jordan love,QB,GB,119.39,10.24,92.0,169.0,120,19,2026-08-21,13.890656058332382,13.860501335736833,192.53145685077692,12,17.13447293279512,238.13776965069272,-45.6063127999158,-3.2438168744627376,False,120,151.5,14.6,11.0
2026,Rashid Shaheed,rashid shaheed,WR,SEA,150.4,17.92,115.0,223.0,144,57,2026-08-21,6.902466795132639,13.704793116800095,94.596879422875,28,9.70410835216612,140.31628944882755,-45.71941002595254,-2.8016415570334807,False,144,119.4,8.6,11.0
2026,Jonah Coleman,jonah coleman,RB,DEN,158.88,32.05,118.0,321.0,153,51,2026-08-21,6.349291958059441,12.754204586062386,80.98016860973074,28,9.217244954749557,127.0929008726215,-46.11273226289076,-2.867952996690116,False,153,166.1,23.6,10.0
2026,Erick All Jr.,erick all,TE,CIN,319.18,34.37,261.0,410.0,390,45,2026-08-21,3.278202084046504,14.11988557909313,46.287838331881275,16,6.4466510716284615,92.90793701650507,-46.6200986846238,-3.1684489875819577,False,390,,32.549245118912474,
2026,Denzel Boston,denzel boston,WR,CLE,152.44,31.05,107.0,302.0,146,58,2026-08-21,6.827007220228229,13.681907421318279,93.40648075183407,28,9.70410835216612,140.31628944882755,-46.90980869699348,-2.8771011319378914,False,146,142.0,7.8,11.0
2026,Isiah Pacheco,isiah pacheco,RB,DET,160.74,21.95,127.0,238.0,154,52,2026-08-21,6.249374724132659,12.71465341828956,79.45863369836569,28,9.217244954749557,127.0929008726215,-47.63426717425581,-2.9678702306168976,False,154,154.9,16.0,6.0
2026,Tyler Higbee,tyler higbee,TE,LAR,321.64,26.41,259.0,376.0,400,46,2026-08-21,3.2043786347146046,14.107641432714084,45.206224793203546,16,6.4466510716284615,92.90793701650507,-47.70171222330153,-3.242272436913857,False,400,,33.31190678057701,
2026,Jauan Jennings,jauan jennings,WR,MIN,162.12,31.19,94.0,282.0,155,59,2026-08-21,6.7525157983617135,13.659207148705931,92.23401206473206,28,9.70410835216612,140.31628944882755,-48.08227738409549,-2.9515925538044065,False,155,141.7,9.9,6.0
2026,Eli Raridon,eli raridon,TE,NE,323.66,34.12,256.0,412.0,406,47,2026-08-21,3.1318818587190833,14.095488143209526,44.14540360550785,16,6.4466510716284615,92.90793701650507,-48.76253341099722,-3.314769212909378,False,406,,33.769503777575736,
2026,Tank Bigsby,tank bigsby,RB,PHI,169.73,24.07,127.0,228.0,161,53,2026-08-21,6.150931567489193,12.675486667375452,77.96605107564807,28,9.217244954749557,127.0929008726215,-49.12684979697343,-3.0663133872603634,False,161,155.2,17.1,10.0
2026,Jerry Jeudy,jerry jeudy,WR,CLE,166.52,28.65,128.0,269.0,158,60,2026-08-21,6.6789653478668445,13.636689495896913,91.07897660271527,28,9.70410835216612,140.31628944882755,-49.237312846112275,-3.0251430042992755,False,158,124.2,10.0,11.0
2026,Cole Kmet,cole kmet,TE,CHI,325.17,22.97,274.0,381.0,411,48,2026-08-21,3.0606613283855246,14.083425477904125,43.10459573142058,16,6.4466510716284615,92.90793701650507,-49.80334128508449,-3.385989743242937,False,411,,34.150834608408005,
2026,Adonai Mitchell,adonai mitchell,WR,NYJ,170.64,27.03,126.0,287.0,163,61,2026-08-21,6.60632985918925,13.614351686365916,89.94089805914267,28,9.70410835216612,140.31628944882755,-50.37539138968488,-3.09777849297687,False,163,161.3,13.4,13.0
2026,Braelon Allen,braelon allen,RB,NYJ,174.96,31.51,118.0,275.0,168,54,2026-08-21,6.053915326137519,12.636696794374892,76.501492395219,28,9.217244954749557,127.0929008726215,-50.591408477402496,-3.163329628612038,False,168,170.9,24.9,13.0
2026,John Bates,john bates,TE,WAS,326.22,45.48,274.0,432.0,415,49,2026-08-21,2.9906695137337334,14.071453071840036,42.08306571588689,16,6.4466510716284615,92.90793701650507,-50.824871300618184,-3.455981557894728,False,415,,34.45589927307382,
2026,Tyler Shough,tyler shough,QB,NO,123.88,15.01,79.0,206.0,125,20,2026-08-21,13.47254510259074,13.860501335736833,186.7362293902337,12,17.13447293279512,238.13776965069272,-51.40154026045903,-3.6619278302043803,False,125,138.3,10.5,8.0
2026,Jalen McMillan,jalen mcmillan,WR,TB,171.44,26.73,126.0,293.0,164,62,2026-08-21,6.534584427153272,13.592190973844486,88.81931946857745,28,9.70410835216612,140.31628944882755,-51.4969699802501,-3.1695239250128484,False,164,134.7,10.2,10.0
2026,Noah Gray,noah gray,TE,KC,328.09,24.74,281.0,369.0,417,50,2026-08-21,2.9218615616010197,14.05957044727019,41.08011846250042,16,6.4466510716284615,92.90793701650507,-51.82781855400465,-3.524789510027442,False,417,,34.60843160540672,
2026,Brian Robinson Jr.,brian robinson,RB,ATL,175.61,20.11,130.0,234.0,169,55,2026-08-21,5.958281145401189,12.59827642688872,75.06407289888332,28,9.217244954749557,127.0929008726215,-52.028827973738174,-3.2589638093483675,False,169,166.2,19.0,11.0
2026,Tre Tucker,tre tucker,WR,LV,173.31,29.5,121.0,289.0,166,63,2026-08-21,6.46370518810769,13.570204645394167,87.71380217011736,28,9.70410835216612,140.31628944882755,-52.602487278710186,-3.2404031640584297,False,166,131.1,10.1,13.0
2026,Max Klare,max klare,TE,LAR,329.78,25.49,281.0,380.0,422,51,2026-08-21,2.854195095593923,14.047777030530655,40.095096304537556,16,6.4466510716284615,92.90793701650507,-52.81284071196752,-3.5924559760345387,False,422,,34.98976243623899,
2026,Ray Davis,ray davis,RB,BUF,195.06,34.47,142.0,294.0,189,56,2026-08-21,5.863986327089533,12.56021836037226,73.65294873048185,28,9.217244954749557,127.0929008726215,-53.439952142139646,-3.353258627660024,False,189,,17.21974571945526,
2026,Travis Hunter,travis hunter,WR,JAC,178.0,34.05,100.0,272.0,170,64,2026-08-21,6.393669261531626,13.548390023924439,86.62392483920742,28,9.70410835216612,140.31628944882755,-53.69236460962013,-3.3104390906344943,False,170,163.5,18.6,7.0
2026,Ja'Tavion Sanders,ja tavion sanders,TE,CAR,330.48,29.25,268.0,399.0,424,52,2026-08-21,2.7876300345416656,14.036072166663955,39.12737633878675,16,6.4466510716284615,92.90793701650507,-53.78056067771832,-3.659021037086796,False,424,,35.1422947685719,
2026,Dawson Knox,dawson knox,TE,BUF,333.88,31.12,274.0,415.0,433,53,2026-08-21,2.722128427423634,14.024455132107963,38.17636799423836,16,6.4466510716284615,92.90793701650507,-54.73156902226671,-3.7245226442048276,False,433,,35.82869026406999,
2026,Tre' Harris,tre harris,WR,LAC,178.59,26.44,126.0,277.0,171,65,2026-08-21,6.324454695723233,13.526744470231247,85.54928258260229,28,9.70410835216612,140.31628944882755,-54.76700686622526,-3.379653656442887,False,171,175.8,14.7,7.0
2026,Emmett Johnson,emmett johnson,RB,KC,196.74,37.33,145.0,322.0,191,57,2026-08-21,5.770990190931249,12.522515558393561,72.26731445327319,28,9.217244954749557,127.0929008726215,-54.82558641934831,-3.446254763818308,False,191,,17.372278051788168,
2026,Tommy Myers,tommy myers,TE,FA,335.33,55.92,254.0,426.0,437,54,2026-08-21,2.6576543029988127,14.012925145717611,37.241510811116676,16,6.4466510716284615,92.90793701650507,-55.6664262053884,-3.788996768629649,False,437,,36.1337549287358,
2026,Omar Cooper Jr.,omar cooper,WR,NYJ,181.77,39.6,126.0,312.0,172,66,2026-08-21,6.256040417230874,13.505265384621598,84.48948609162179,28,9.70410835216612,140.31628944882755,-55.82680335720576,-3.4480679349352457,False,172,,15.923220894625546,
2026,Sean Tucker,sean tucker,RB,TB,196.89,33.47,141.0,284.0,192,58,2026-08-21,5.679253947084828,12.485161152031562,70.9064007526654,28,9.217244954749557,127.0929008726215,-56.186500119956094,-3.537991007664729,False,192,,17.44854421795462,
2026,Justin Joly,justin joly,TE,DEN,336.33,31.56,261.0,386.0,439,55,2026-08-21,2.594173532584467,14.001481378346659,36.32227240868118,16,6.4466510716284615,92.90793701650507,-56.585664607823894,-3.8524775390439947,False,439,,36.28628726106871,
2026,Ryan Flournoy,ryan flournoy,WR,DAL,184.4,28.54,137.0,331.0,173,67,2026-08-21,6.188406183719161,13.483950208180799,83.44416084926733,28,9.70410835216612,140.31628944882755,-56.87212859956021,-3.5157021684469587,False,173,162.2,14.9,14.0
2026,Malik Willis,malik willis,QB,MIA,132.97,24.88,98.0,242.0,131,21,2026-08-21,13.064395395079663,13.860501335736833,181.0790698240958,12,17.13447293279512,238.13776965069272,-57.05869982659692,-4.070077537715457,False,131,163.7,18.5,6.0
2026,Jeremy Ruckert,jeremy ruckert,TE,NYJ,341.0,41.0,300.0,382.0,447,56,2026-08-21,2.531653704620222,13.990122961183571,35.41814662277282,16,6.4466510716284615,92.90793701650507,-57.48979039373226,-3.9149973670082394,False,447,,36.896416590400335,
2026,MarShawn Lloyd,marshawn lloyd,RB,GB,197.06,50.68,122.0,324.0,193,59,2026-08-21,5.588740578672063,12.44814843857342,69.56947230798855,28,9.217244954749557,127.0929008726215,-57.52342856463295,-3.628504376077494,False,193,164.9,14.1,11.0
2026,Jalen Nailor,jalen nailor,WR,LV,188.09,38.89,126.0,305.0,178,68,2026-08-21,6.121532539991598,13.462796423731442,82.41294638715453,28,9.70410835216612,140.31628944882755,-57.90334306167301,-3.5825758121745217,False,178,144.5,14.7,13.0
2026,Noah Fant,noah fant,TE,NO,344.05,22.51,290.0,372.0,452,57,2026-08-21,2.4700640098165074,13.978848993007318,34.5286517962871,16,6.4466510716284615,92.90793701650507,-58.37928522021797,-3.976587061811954,False,452,,37.277747421232604,
2026,James Conner,james conner,RB,ARI,200.19,39.96,127.0,314.0,197,60,2026-08-21,5.4994147333967405,12.411470879644382,68.25582581864091,28,9.217244954749557,127.0929008726215,-58.837075053980584,-3.7178302213528163,False,197,,17.82987504878689,
2026,Malik Washington,malik washington,WR,MIA,190.45,38.43,116.0,313.0,181,69,2026-08-21,6.055400776917537,13.441801556526682,81.39549558856304,28,9.70410835216612,140.31628944882755,-58.92079386026451,-3.648707575248583,False,181,147.1,13.0,6.0
2026,Marlin Klein,marlin klein,TE,HOU,345.75,11.05,334.0,360.0,456,58,2026-08-21,2.4093751358273856,13.967658546505428,33.65332920767706,16,6.4466510716284615,92.90793701650507,-59.25460780882801,-4.037275935801076,False,456,,37.582812085898425,
2026,Pat Bryant,pat bryant,WR,DEN,193.24,33.66,137.0,298.0,186,70,2026-08-21,5.989992893034584,13.420963174714691,80.39147403421987,28,9.70410835216612,140.31628944882755,-59.92481541460768,-3.714115459131536,False,186,,16.9909472209559,
2026,Tommy Tremble,tommy tremble,TE,CAR,348.07,29.09,298.0,402.0,460,59,2026-08-21,2.349559170510087,13.956550673776412,32.791741624260105,16,6.4466510716284615,92.90793701650507,-60.11619539224497,-4.097091901118374,False,460,,37.88787675056423,
2026,Kimani Vidal,kimani vidal,RB,LAC,201.71,35.16,156.0,294.0,199,61,2026-08-21,5.411242623411786,12.375122098881997,66.96478817139538,28,9.217244954749557,127.0929008726215,-60.128112701226115,-3.806002331337771,False,199,,17.9824073811198,
2026,Dontayvion Wicks,dontayvion wicks,WR,PHI,194.69,32.6,133.0,262.0,188,71,2026-08-21,5.925291558618435,13.400278889606415,79.4005593877177,28,9.70410835216612,140.31628944882755,-60.91573006110984,-3.7788167935476853,False,188,179.6,22.9,10.0
2026,Jonnu Smith,jonnu smith,TE,FA,352.2,52.84,276.0,429.0,470,60,2026-08-21,2.2905895129399774,13.945524411121815,31.943471968564083,16,6.4466510716284615,92.90793701650507,-60.96446504794099,-4.156061558688484,False,470,,38.65053841222877,
2026,Mike Washington Jr.,mike washington,RB,LV,201.86,39.25,143.0,313.0,200,62,2026-08-21,5.324191932687452,12.33909587924834,65.69571473695099,28,9.217244954749557,127.0929008726215,-61.39718613567051,-3.893053022062105,False,200,151.5,20.3,13.0
2026,Ben Sinnott,ben sinnott,TE,WAS,354.0,15.66,331.0,379.0,476,61,2026-08-21,2.232440791442432,13.934578783218692,31.10812208722566,16,6.4466510716284615,92.90793701650507,-61.799814929279414,-4.2142102801860295,False,476,,39.1081354092275,
2026,Jaylin Noel,jaylin noel,WR,HOU,196.17,34.41,137.0,346.0,190,72,2026-08-21,5.8612800820308095,13.379746355774477,78.42244081772526,28,9.70410835216612,140.31628944882755,-61.89384863110229,-3.8428282701353105,False,190,,17.296011885621716,
2026,Sam Darnold,sam darnold,QB,SEA,142.12,18.32,113.0,249.0,139,22,2026-08-21,12.66575445863707,13.860501335736833,175.55370659205386,12,17.13447293279512,238.13776965069272,-62.58406305863886,-4.468718474158051,False,139,148.5,10.1,11.0
2026,Austin Hooper,austin hooper,TE,ATL,354.0,22.78,314.0,390.0,477,62,2026-08-21,2.175088787984235,13.92371280675098,30.28531161307656,16,6.4466510716284615,92.90793701650507,-62.622625403428515,-4.271562283644227,False,477,,39.18440157539395,
2026,Nicholas Singleton,nicholas singleton,RB,TEN,209.41,41.5,145.0,322.0,209,63,2026-08-21,5.238231731211021,12.303386160058752,64.44798778496228,28,9.217244954749557,127.0929008726215,-62.64491308765922,-3.9790132235385354,False,209,,18.745069042784337,
2026,Kayshon Boutte,kayshon boutte,WR,NE,199.32,28.68,150.0,323.0,195,73,2026-08-21,5.797942378173076,13.359363271007513,77.45681845438334,28,9.70410835216612,140.31628944882755,-62.85947099444421,-3.906165973993044,False,195,165.6,10.2,8.0
2026,Tanner Koziol,tanner koziol,TE,JAC,354.0,34.42,290.0,390.0,478,63,2026-08-21,2.1185103683381374,13.912925493567746,29.474676912039268,16,6.4466510716284615,92.90793701650507,-63.4332601044658,-4.328140703290324,False,478,,39.26066774156041,
2026,Tank Dell,tank dell,WR,HOU,204.41,31.01,133.0,285.0,203,74,2026-08-21,5.735262938888118,13.339127376141027,76.50340287748953,28,9.70410835216612,140.31628944882755,-63.81288657133801,-3.968845413278002,False,203,152.9,14.8,8.0
2026,Jaydon Blue,jaydon blue,RB,DAL,219.63,47.34,133.0,328.0,217,64,2026-08-21,5.153332395417907,12.267987033792844,63.2210150078115,28,9.217244954749557,127.0929008726215,-63.87188586481,-4.06391255933165,False,217,,19.355198372115968,
2026,Daniel Bellinger,daniel bellinger,TE,TEN,355.0,29.21,309.0,401.0,481,64,2026-08-21,2.0626834174965865,13.902215853427268,28.67587010732258,16,6.4466510716284615,92.90793701650507,-64.23206690918249,-4.383967654131875,False,481,,39.48946624005977,
2026,Calvin Ridley,calvin ridley,WR,TEN,207.85,34.23,136.0,312.0,205,75,2026-08-21,5.673226805166834,13.319036454783198,75.56191463427028,28,9.70410835216612,140.31628944882755,-64.75437481455727,-4.030881546999286,False,205,136.1,12.7,9.0
2026,Luke Musgrave,luke musgrave,TE,GB,355.64,23.42,293.0,386.0,482,65,2026-08-21,2.0075867798655214,13.891582896378244,27.888558174174953,16,6.4466510716284615,92.90793701650507,-65.01937884233013,-4.43906429176294,False,482,,39.56573240622622,
2026,Emanuel Wilson,emanuel wilson,RB,SEA,220.2,39.63,132.0,394.0,218,65,2026-08-21,5.0694655343147215,12.23289274274278,62.01422814430321,28,9.217244954749557,127.0929008726215,-65.07867272831828,-4.147779420434835,False,218,,19.43146453828242,
2026,Troy Franklin,troy franklin,WR,DEN,207.91,37.91,137.0,341.0,206,76,2026-08-21,5.611819541027678,13.299088332951559,74.63208378471077,28,9.70410835216612,140.31628944882755,-65.68420566411677,-4.092288811138442,False,206,185.5,22.1,10.0
2026,Matt Hibner,matt hibner,TE,BAL,358.0,6.16,351.0,366.0,488,66,2026-08-21,1.953200203817529,13.881025634822745,27.11242209913213,16,6.4466510716284615,92.90793701650507,-65.79551491737294,-4.493450867810933,False,488,,40.02332940322495,
2026,Kaytron Allen,kaytron allen,RB,WAS,229.34,36.94,146.0,326.0,236,66,2026-08-21,4.986603920809042,12.19809767554481,60.82708169528341,28,9.217244954749557,127.0929008726215,-66.26581917733809,-4.230641033940515,False,236,,20.80425552927859,
2026,Mitchell Evans,mitchell evans,TE,CAR,359.56,24.58,297.0,395.0,489,67,2026-08-21,1.899504290226389,13.870543085299772,26.347156098296892,16,6.4466510716284615,92.90793701650507,-66.56078091820818,-4.5471467814020725,False,489,,40.0995955693914,
2026,Isaac TeSlaa,isaac teslaa,WR,DET,212.78,26.99,163.0,302.0,211,77,2026-08-21,5.551027208949053,13.279280878634612,73.71364947257761,28,9.70410835216612,140.31628944882755,-66.60263997624993,-4.153081143217067,False,211,,18.897601375117244,
2026,Mo Alie-Cox,mo alie cox,TE,IND,360.0,2.0,358.0,362.0,490,68,2026-08-21,1.8464804446429,13.860134270023456,25.59246688972321,16,6.4466510716284615,92.90793701650507,-67.31547012678186,-4.600170626985562,False,490,,40.175861735557845,
2026,Jaylen Wright,jaylen wright,RB,MIA,231.39,30.88,151.0,301.0,237,67,2026-08-21,4.904721427808326,12.163596363632378,59.659051723919156,28,9.217244954749557,127.0929008726215,-67.43384914870234,-4.312523526941231,False,237,,20.880521695445044,
2026,Keenan Allen,keenan allen,WR,IND,214.22,61.74,109.0,298.0,212,78,2026-08-21,5.4908363467441,13.259612001290465,72.80635952040996,28,9.70410835216612,140.31628944882755,-67.50992992841759,-4.21327200542202,False,212,134.4,11.1,13.0
2026,C.J. Stroud,cj stroud,QB,HOU,143.55,19.62,108.0,237.0,140,23,2026-08-21,12.276188896844287,13.860501335736833,170.1541326024679,12,17.13447293279512,238.13776965069272,-67.98363704822481,-4.858284035950833,False,140,162.8,11.3,8.0
2026,Josh Oliver,josh oliver,TE,MIN,361.0,1.63,359.0,363.0,492,69,2026-08-21,1.7941108328054103,13.84979821820556,24.848073015451664,16,6.4466510716284615,92.90793701650507,-68.05986400105341,-4.652540238823051,False,492,,40.328394067890756,
2026,Darnell Mooney,darnell mooney,WR,NYG,216.84,24.5,154.0,299.0,215,79,2026-08-21,5.431233945776739,13.240079651293067,71.90997004689076,28,9.70410835216612,140.31628944882755,-68.40631940193678,-4.272874406389381,False,215,,19.202666039783058,
2026,Justice Hill,justice hill,RB,BAL,237.8,37.85,141.0,329.0,240,68,2026-08-21,4.823792968693057,12.129383477642765,58.50963473403491,28,9.217244954749557,127.0929008726215,-68.5832661385866,-4.393451986056499,False,240,,21.109320193944402,
2026,Sam Roush,sam roush,TE,CHI,364.0,20.7,335.0,382.0,493,70,2026-08-21,1.7423783392082992,13.839533967188311,24.113704209166414,16,6.4466510716284615,92.90793701650507,-68.79423280733866,-4.704272732420162,False,493,,40.40466023405722,
2026,Rashod Bateman,rashod bateman,WR,BAL,220.66,27.95,165.0,296.0,219,80,2026-08-21,5.372207430425949,13.220681819335322,71.02424510513046,28,9.70410835216612,140.31628944882755,-69.29204434369709,-4.331900921740171,False,219,129.8,22.1,13.0
2026,Zach Ertz,zach ertz,TE,FA,365.67,34.38,320.0,425.0,495,71,2026-08-21,1.6912665284782538,13.829340563410344,23.389100805822512,16,6.4466510716284615,92.90793701650507,-69.51883621068257,-4.755384543150208,False,495,,40.557192566390114,
2026,Ollie Gordon II,ollie gordon,RB,MIA,241.18,26.21,156.0,294.0,244,69,2026-08-21,4.743794441807005,12.095453823803723,57.37834662049338,28,9.217244954749557,127.0929008726215,-69.71455425212812,-4.473450512942552,False,244,,21.41438485861022,
2026,Cyrus Allen,cyrus allen,WR,KC,223.33,63.85,132.0,438.0,226,81,2026-08-21,5.313744638712738,13.201416535797065,70.14895634050534,28,9.70410835216612,140.31628944882755,-70.16733310832221,-4.390363713453382,False,226,154.0,15.9,5.0
2026,Taysom Hill,taysom hill,TE,FA,370.67,53.75,309.0,440.0,500,72,2026-08-21,1.6407596093317185,13.81921706322582,22.674013189928612,16,6.4466510716284615,92.90793701650507,-70.23392382657646,-4.805891462296743,False,500,,40.93852339722238,
2026,Demond Claiborne,demond claiborne,RB,MIN,244.58,37.24,152.0,354.0,248,70,2026-08-21,4.664702678641147,12.061802340321996,56.26472168614007,28,9.217244954749557,127.0929008726215,-70.82817918648144,-4.55254227610841,False,248,,21.719449523276033,
2026,Nate Boerkircher,nate boerkircher,TE,JAC,371.5,12.46,361.0,392.0,501,73,2026-08-21,1.5908424009081426,13.809162533594234,21.96820127947382,16,6.4466510716284615,92.90793701650507,-70.93973573703126,-4.855808670720319,False,501,,41.014789563388845,
2026,Caleb Douglas,caleb douglas,WR,MIA,225.68,58.72,94.0,334.0,229,82,2026-08-21,5.255833804011139,13.182281870084925,69.28388266679552,28,9.70410835216612,140.31628944882755,-71.03240678203203,-4.448274548154981,False,229,181.2,25.2,6.0
2026,Drew Sample,drew sample,TE,CIN,373.0,9.0,364.0,382.0,502,74,2026-08-21,1.541500301292503,13.799176052656454,21.271434042758216,16,6.4466510716284615,92.90793701650507,-71.63650297374686,-4.9051507703359585,False,502,,41.09105572955529,
2026,Zachariah Branch,zachariah branch,WR,ATL,225.78,36.89,142.0,313.0,230,83,2026-08-21,5.198463537770632,13.163275929950094,68.42880995945937,28,9.70410835216612,140.31628944882755,-71.88747948936818,-4.505644814395488,False,230,,20.346658532279864,
2026,George Holani,george holani,RB,SEA,248.98,41.23,160.0,337.0,253,71,2026-08-21,4.58649539541811,12.028424093791749,55.16831172031211,28,9.217244954749557,127.0929008726215,-71.92458915230938,-4.630749559331447,False,253,,22.100780354108302,
2026,Adam Trautman,adam trautman,TE,DEN,373.0,24.57,353.0,414.0,503,75,2026-08-21,1.492719258057516,13.789256710210568,20.58348904563014,16,6.4466510716284615,92.90793701650507,-72.32444797087493,-4.953931813570946,False,503,,41.167321895721756,
2026,Cooper Kupp,cooper kupp,WR,SEA,227.47,28.74,149.0,298.0,234,84,2026-08-21,5.141622813183137,13.14439686078937,67.58353076496743,28,9.70410835216612,140.31628944882755,-72.73275868386011,-4.562485538982983,False,234,155.5,12.0,11.0
2026,Elijah Higgins,elijah higgins,TE,ARI,373.13,23.48,355.0,428.0,504,76,2026-08-21,1.4444857406710945,13.779403608099564,19.90415202685165,16,6.4466510716284615,92.90793701650507,-73.00378498965343,-5.002165330957367,False,504,,41.243588061888204,
2026,Kaelon Black,kaelon black,RB,SF,254.38,45.11,153.0,337.0,258,72,2026-08-21,4.509151147810723,11.995314275637659,54.0886851343419,28,9.217244954749557,127.0929008726215,-73.0042157382796,-4.708093806938834,False,258,153.8,26.8,8.0
2026,Daniel Jones,daniel jones,QB,IND,153.68,33.8,105.0,321.0,147,24,2026-08-21,11.89528630872893,13.860501335736833,164.8746317711094,12,17.13447293279512,238.13776965069272,-73.26313787958333,-5.239186624066191,False,147,166.2,11.7,13.0
