season,player_id,player_name,position,team,games_played,total_fp,avg_fp,pass_yds,pass_tds,rush_yds,rush_tds,rec_yds,rec_tds,receptions,targets,rush_att,pass_att,ppg,rush_ypg,rec_ypg,targets_pg,team_draft,round,pick,age,early_round,first_round,day1_pick,day2_pick,total_wins,playoff,good_team,good_offense,bad_offense,is_qb,is_rb,is_wr,is_te,target_share,rush_share,yards_per_target,yards_per_carry,games_played_pct,starter_games,fantasy_success,top_performer
2014,00-0031428,A.Robinson,WR,JAX,10,116.8,11.68,0.0,0,0.0,0,548.0,2,48,81,0,0,11.680000305175781,0.0,54.8,8.1,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.23142857142857143,0.0,6.765432098765432,0.0,0.5882352941176471,0,1,0
2014,00-0031431,M.Lee,WR,JAX,12,86.1,7.1749997,0.0,0,9.0,0,422.0,1,37,68,3,0,7.174999872843425,0.75,35.166666666666664,5.666666666666667,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.1619047619047619,0.01,6.205882352941177,3.0,0.7058823529411765,1,0,0
2015,00-0031503,J.Winston,QB,TB,16,274.98,17.18625,4042.0,22,213.0,6,0.0,0,0,0,54,535,17.186250686645508,13.3125,0.0,0.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0.0,0.135,0.0,3.9444444444444446,0.9411764705882353,1,1,1
2015,00-0031544,A.Cooper,WR,LV,16,213.9,13.36875,0.0,0,-3.0,0,1082.0,6,72,130,3,0,13.368749618530273,-0.1875,67.625,8.125,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.23214285714285715,0.0075,8.323076923076924,-1.0,0.9411764705882353,1,1,0
2015,00-0031547,D.Parker,WR,MIA,8,93.4,11.675,0.0,0,0.0,0,494.0,3,26,50,0,0,11.675000190734863,0.0,61.75,6.25,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.17857142857142858,0.0,9.88,0.0,0.47058823529411764,0,1,0
2015,00-0031549,N.Agholor,WR,PHI,13,55.3,4.253846,0.0,0,0.0,0,283.0,1,23,44,0,0,4.2538460951585035,0.0,21.76923076923077,3.3846153846153846,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.0967032967032967,0.0,6.431818181818182,0.0,0.7647058823529411,1,0,0
2015,00-0031558,M.Williams,TE,BAL,11,64.8,5.890909,0.0,0,0.0,0,268.0,1,32,48,0,0,5.890909368341619,0.0,24.363636363636363,4.363636363636363,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.12467532467532466,0.0,5.583333333333333,0.0,0.6470588235294118,0,0,0
2015,00-0031560,J.Strong,WR,HOU,11,50.8,4.6181817,0.0,0,0.0,0,178.0,3,15,26,0,0,4.6181817488236865,0.0,16.181818181818183,2.3636363636363638,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.06753246753246754,0.0,6.846153846153846,0.0,0.6470588235294118,0,0,0
2015,00-0031569,J.Langford,RB,CHI,15,147.6,9.84,0.0,0,537.0,6,279.0,1,22,42,148,0,9.840000406901042,35.8,18.6,2.8,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.08,0.39466666666666667,6.642857142857143,3.6283783783783785,0.8823529411764706,1,0,0
2015,00-0031570,J.Hardy,WR,ATL,9,40.4,4.488889,0.0,0,0.0,0,194.0,0,21,36,0,0,4.488889058430989,0.0,21.555555555555557,4.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.11428571428571428,0.0,5.388888888888889,0.0,0.5294117647058824,0,0,0
2015,00-0031577,J.Allen,RB,BAL,16,145.7,9.10625,0.0,0,514.0,1,353.0,2,45,62,137,0,9.106249809265137,32.125,22.0625,3.875,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.11071428571428571,0.3425,5.693548387096774,3.7518248175182483,0.9411764705882353,1,0,0
2015,00-0031585,M.Pruitt,TE,MIN,11,23.099998,2.1,0.0,0,0.0,0,111.0,0,12,18,0,0,2.099999861283736,0.0,10.090909090909092,1.6363636363636365,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.046753246753246755,0.0,6.166666666666667,0.0,0.6470588235294118,0,0,0
2015,00-0031588,S.Diggs,WR,MIN,14,156.5,11.178572,0.0,0,19.0,0,746.0,4,56,90,4,0,11.178571428571429,1.3571428571428572,53.285714285714285,6.428571428571429,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.1836734693877551,0.011428571428571429,8.28888888888889,4.75,0.8235294117647058,1,1,0
2015,00-0031590,J.Ajayi,RB,MIA,9,42.7,4.7444444,0.0,0,187.0,1,90.0,0,7,11,49,0,4.744444529215495,20.77777777777778,10.0,1.2222222222222223,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.03492063492063492,0.21777777777777776,8.181818181818182,3.816326530612245,0.5294117647058824,0,0,0
2015,00-0031595,M.Burton,FB,DET,8,16.1,2.0125,0.0,0,2.0,0,39.0,1,6,6,4,0,2.012500047683716,0.25,4.875,0.75,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.02142857142857143,0.02,6.5,0.5,0.47058823529411764,0,0,0
2015,00-0031598,N.Boyle,TE,BAL,8,35.3,4.4125,0.0,0,0.0,0,153.0,0,18,23,0,0,4.412499904632568,0.0,19.125,2.875,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.08214285714285714,0.0,6.6521739130434785,0.0,0.47058823529411764,0,0,0
2015,00-0031599,C.Artis-Payne,RB,CAR,7,36.9,5.2714286,0.0,0,190.0,1,59.0,0,6,6,48,0,5.271428789411273,27.142857142857142,8.428571428571429,0.8571428571428571,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.024489795918367346,0.2742857142857143,9.833333333333334,3.9583333333333335,0.4117647058823529,0,0,0
2015,00-0031934,D.Smith,WR,NYJ,7,26.5,3.7857144,0.0,0,0.0,0,115.0,1,9,28,0,0,3.7857142857142856,0.0,16.428571428571427,4.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.11428571428571428,0.0,4.107142857142857,0.0,0.4117647058823529,0,0,0
2015,00-0031939,M.Jones,RB,WAS,13,116.4,8.953846,0.0,0,490.0,3,304.0,1,19,25,144,0,8.953846271221455,37.69230769230769,23.384615384615383,1.9230769230769231,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.054945054945054944,0.4430769230769231,12.16,3.4027777777777777,0.7647058823529411,1,0,0
2015,00-0031941,J.Crowder,WR,WAS,17,140.1,8.241177,0.0,0,2.0,0,619.0,2,62,82,2,1,8.241176829618567,0.11764705882352941,36.411764705882355,4.823529411764706,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.13781512605042015,0.004705882352941176,7.548780487804878,1.0,1.0,1,0,0
2015,00-0031951,J.O'Shaughnessy,TE,KC,5,14.7,2.94,0.0,0,0.0,0,87.0,0,6,9,0,0,2.9399999618530273,0.0,17.4,1.8,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.05142857142857143,0.0,9.666666666666666,0.0,0.29411764705882354,0,0,0
2015,00-0032055,D.Funchess,TE,CAR,19,124.6,6.5578947,0.0,0,0.0,0,546.0,6,36,72,0,0,6.557894656532689,0.0,28.736842105263158,3.789473684210526,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.10827067669172932,0.0,7.583333333333333,0.0,1.1176470588235294,1,0,0
2015,00-0032058,T.Coleman,RB,ATL,12,42.6,3.55,0.0,0,392.0,1,14.0,0,2,11,87,0,3.5499998728434243,32.666666666666664,1.1666666666666667,0.9166666666666666,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.02619047619047619,0.29,1.2727272727272727,4.505747126436781,0.7058823529411765,1,0,0
2015,00-0032062,B.Bell,TE,SF,9,33.6,3.733333,0.0,0,0.0,0,186.0,0,15,25,0,0,3.7333331637912326,0.0,20.666666666666668,2.7777777777777777,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.07936507936507936,0.0,7.44,0.0,0.5294117647058824,0,0,0
2015,00-0032063,M.Davis,RB,SF,5,16.6,3.3200002,0.0,0,58.0,0,38.0,0,7,13,35,0,3.3200000762939452,11.6,7.6,2.6,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.07428571428571429,0.28,2.923076923076923,1.6571428571428573,0.29411764705882354,0,0,0
2015,00-0032104,A.Abdullah,RB,DET,16,117.0,7.3125,0.0,0,597.0,2,183.0,1,25,38,143,0,7.3125,37.3125,11.4375,2.375,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.06785714285714285,0.3575,4.815789473684211,4.174825174825175,0.9411764705882353,1,0,0
2015,00-0032128,C.Conley,WR,KC,11,59.1,5.372727,0.0,0,0.0,0,241.0,2,23,41,0,0,5.372727134011009,0.0,21.90909090909091,3.727272727272727,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.10649350649350649,0.0,5.878048780487805,0.0,0.6470588235294118,0,0,0
2015,00-0032130,J.Fowler,FB,TEN,7,22.699999,3.242857,0.0,0,13.0,1,44.0,1,5,6,7,0,3.242856979370117,1.8571428571428572,6.285714285714286,0.8571428571428571,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.024489795918367346,0.04,7.333333333333333,1.8571428571428572,0.4117647058823529,0,0,0
2015,00-0032135,J.James,TE,PIT,6,24.8,4.133333,0.0,0,0.0,0,78.0,1,9,12,0,0,4.133333206176758,0.0,13.0,2.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.05714285714285714,0.0,6.5,0.0,0.35294117647058826,0,0,0
2015,00-0032144,M.Gordon,RB,LAC,14,108.3,7.7357144,0.0,0,641.0,0,192.0,0,33,37,184,0,7.735714503696987,45.785714285714285,13.714285714285714,2.642857142857143,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.07551020408163266,0.5257142857142857,5.1891891891891895,3.483695652173913,0.8235294117647058,1,0,0
2015,00-0032170,R.Greene,WR,JAX,9,46.3,5.1444445,0.0,0,0.0,0,93.0,2,19,35,0,0,5.144444359673394,0.0,10.333333333333334,3.888888888888889,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.1111111111111111,0.0,2.657142857142857,0.0,0.5294117647058824,0,0,0
2015,00-0032187,D.Johnson,RB,ARI,18,259.4,14.411111,0.0,0,676.0,9,568.0,4,51,75,155,0,14.411110772026909,37.55555555555556,31.555555555555557,4.166666666666667,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.11904761904761905,0.34444444444444444,7.573333333333333,4.361290322580645,1.0588235294117647,1,1,0
2015,00-0032200,T.Montgomery,WR,GB,5,42.0,8.4,0.0,0,14.0,0,136.0,2,15,19,3,0,8.4,2.8,27.2,3.8,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.10857142857142857,0.024,7.157894736842105,4.666666666666667,0.29411764705882354,0,0,0
2015,00-0032208,P.Dorsett,WR,IND,11,48.2,4.3818183,0.0,0,17.0,0,225.0,1,18,39,3,0,4.3818182511763135,1.5454545454545454,20.454545454545453,3.5454545454545454,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.10129870129870129,0.01090909090909091,5.769230769230769,5.666666666666667,0.6470588235294118,0,0,0
2015,00-0032209,T.Yeldon,RB,JAX,12,155.9,12.991666,0.0,0,740.0,2,279.0,1,36,46,182,0,12.991666158040365,61.666666666666664,23.25,3.8333333333333335,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.10952380952380952,0.6066666666666667,6.065217391304348,4.065934065934066,0.7058823529411765,1,1,0
2015,00-0032211,T.Lockett,WR,SEA,18,188.4,10.466666,0.0,0,20.0,0,774.0,7,55,78,5,0,10.466666327582466,1.1111111111111112,43.0,4.333333333333333,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.1238095238095238,0.011111111111111112,9.923076923076923,4.0,1.0588235294117647,1,1,0
2015,00-0032214,T.Kroft,TE,CIN,7,29.900002,4.2714286,0.0,0,0.0,0,129.0,1,11,16,0,0,4.271428789411273,0.0,18.428571428571427,2.2857142857142856,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.06530612244897958,0.0,8.0625,0.0,0.4117647058823529,0,0,0
2015,00-0032241,T.Gurley,RB,LA,13,208.4,16.03077,0.0,0,1106.0,10,188.0,0,21,26,229,0,16.03076876126803,81.6875,14.461538461538462,2.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.05714285714285714,0.7046153846153846,7.230769230769231,4.829694323144105,0.7647058823529411,1,1,1
2015,00-0032256,C.Walford,TE,LV,15,78.9,5.26,0.0,0,0.0,0,329.0,3,28,50,0,0,5.26000010172526,0.0,21.933333333333334,3.3333333333333335,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.09523809523809525,0.0,6.58,0.0,0.8823529411764706,1,0,0
2015,00-0032257,D.Johnson,RB,CLE,16,164.3,10.26875,0.0,0,379.0,0,534.0,2,61,74,104,0,10.268750190734863,23.6875,33.375,4.625,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.13214285714285715,0.26,7.216216216216216,3.644230769230769,0.9411764705882353,1,1,0
2015,00-0032268,M.Mariota,QB,TEN,12,211.02,17.585001,2818.0,19,252.0,2,41.0,1,1,1,34,370,17.58500035603841,21.0,3.4166666666666665,0.08333333333333333,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0.0023809523809523807,0.11333333333333333,13.76923076923077,7.411764705882353,0.7058823529411765,1,1,1
2016,00-0032385,S.Shepard,WR,NYG,17,194.7,11.452941,0.0,0,31.0,0,746.0,8,69,114,3,0,11.452940996955423,1.8235294117647058,43.88235294117647,6.705882352941177,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.1915966386554622,0.007058823529411765,6.543859649122807,10.333333333333334,1.0,1,1,0
2016,00-0032392,A.Hooper,TE,ATL,14,82.6,5.9,0.0,0,0.0,0,336.0,4,25,36,0,0,5.899999891008649,0.0,24.0,2.5714285714285716,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.07346938775510205,0.0,9.333333333333334,0.0,0.8235294117647058,1,0,0
2016,00-0032393,C.Prosise,RB,SEA,6,61.0,10.166667,0.0,0,172.0,1,208.0,0,17,19,30,0,10.166666666666666,28.666666666666668,34.666666666666664,3.1666666666666665,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.09047619047619047,0.2,10.947368421052632,5.733333333333333,0.35294117647058826,0,1,0
2016,00-0032398,C.Moore,WR,BAL,9,19.5,2.1666667,0.0,0,19.0,0,46.0,0,7,16,3,0,2.1666666666666665,2.111111111111111,5.111111111111111,1.7777777777777777,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.050793650793650794,0.013333333333333334,2.875,6.333333333333333,0.5294117647058824,0,0,0
2016,00-0032400,M.Mitchell,WR,NE,14,110.6,7.9,0.0,0,0.0,0,476.0,4,39,59,0,0,7.899999891008649,0.0,34.0,4.214285714285714,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.12040816326530612,0.0,8.067796610169491,0.0,0.8235294117647058,1,0,0
2016,00-0032411,K.Dixon,RB,BAL,12,102.4,8.533334,0.0,0,382.0,2,162.0,1,30,41,88,0,8.533333460489908,31.833333333333332,13.5,3.4166666666666665,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.09761904761904762,0.29333333333333333,3.951219512195122,4.340909090909091,0.7058823529411765,1,0,0
2016,00-0032417,P.Perkins,RB,NYG,14,85.5,6.107143,0.0,0,486.0,0,189.0,0,18,29,122,0,6.107142857142857,34.714285714285715,13.5,2.0714285714285716,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.059183673469387764,0.3485714285714286,6.517241379310345,3.9836065573770494,0.8235294117647058,1,0,0
2016,00-0032423,T.Davis,WR,GB,4,11.4,2.85,0.0,0,0.0,0,24.0,1,3,7,0,0,2.8499999046325684,0.0,6.0,1.75,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.05,0.0,3.4285714285714284,0.0,0.23529411764705882,0,0,0
2016,00-0032426,A.Collins,RB,SEA,11,44.4,4.0363636,0.0,0,152.0,1,112.0,0,14,16,39,0,4.0363637750799,13.818181818181818,10.181818181818182,1.4545454545454546,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.04155844155844156,0.14181818181818182,7.0,3.8974358974358974,0.6470588235294118,0,0,0
2016,00-0032429,J.Adams,TE,NYG,9,34.2,3.8000002,0.0,0,0.0,0,122.0,1,16,21,0,0,3.8000000847710504,0.0,13.555555555555555,2.3333333333333335,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.06666666666666667,0.0,5.809523809523809,0.0,0.5294117647058824,0,0,0
2016,00-0032441,A.Burbridge,WR,SF,8,15.8,1.975,0.0,0,0.0,0,88.0,0,7,16,0,0,1.975000023841858,0.0,11.0,2.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.05714285714285714,0.0,5.5,0.0,0.47058823529411764,0,0,0
2016,00-0032450,D.Washington,RB,DET,11,48.7,4.427273,0.0,0,265.0,1,62.0,0,10,15,90,0,4.427272796630859,24.09090909090909,5.636363636363637,1.3636363636363635,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.03896103896103896,0.32727272727272727,4.133333333333334,2.9444444444444446,0.6470588235294118,0,0,0
2016,00-0032764,D.Henry,RB,TEN,14,105.700005,7.55,0.0,0,490.0,5,137.0,0,13,15,110,0,7.550000326974051,35.0,9.785714285714286,1.0714285714285714,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.030612244897959183,0.3142857142857143,9.133333333333333,4.454545454545454,0.8235294117647058,1,0,0
2016,00-0032765,M.Thomas,WR,NO,15,255.7,17.046667,0.0,0,0.0,0,1137.0,9,92,121,0,0,17.046666463216145,0.0,70.9,8.066666666666666,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.23047619047619047,0.0,9.396694214876034,0.0,0.8823529411764706,1,1,1
2016,00-0032778,T.Sharpe,WR,TEN,16,105.3,6.58125,0.0,0,1.0,0,522.0,2,41,83,1,0,6.581250190734863,0.0625,32.625,5.1875,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.14821428571428572,0.0025,6.289156626506024,1.0,0.9411764705882353,1,0,0
2016,00-0032780,J.Howard,RB,CHI,15,230.1,15.34,0.0,0,1313.0,6,298.0,1,29,50,252,0,15.340000406901042,81.6875,19.866666666666667,3.3333333333333335,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.09523809523809525,0.672,5.96,5.2103174603174605,0.8823529411764706,1,1,1
2016,00-0032782,W.Smallwood,RB,PHI,12,52.7,4.391667,0.0,0,312.0,1,55.0,0,6,13,77,0,4.391666730244954,26.0,4.583333333333333,1.0833333333333333,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.03095238095238095,0.25666666666666665,4.230769230769231,4.0519480519480515,0.7058823529411765,1,0,0
2016,00-0032795,C.Core,WR,CIN,6,37.0,6.1666665,0.0,0,0.0,0,200.0,0,17,27,0,0,6.166666666666667,0.0,33.333333333333336,4.5,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.12857142857142856,0.0,7.407407407407407,0.0,0.35294117647058826,0,0,0
2016,00-0032897,D.Watt,FB,LAC,6,12.7,2.1166666,0.0,0,4.0,0,83.0,0,4,4,2,0,2.116666634877523,0.6666666666666666,13.833333333333334,0.6666666666666666,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.019047619047619046,0.013333333333333334,13.76923076923077,2.0,0.35294117647058826,0,0,0
2016,00-0032940,D.Washington,RB,LV,14,86.8,6.2000003,0.0,0,483.0,2,115.0,0,17,24,91,0,6.2000002179827005,34.5,8.214285714285714,1.7142857142857142,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.04897959183673469,0.26,4.791666666666667,5.3076923076923075,0.8235294117647058,1,0,0
2016,00-0032950,C.Wentz,QB,PHI,16,213.98,13.37375,3782.0,16,150.0,2,7.0,0,1,1,46,607,13.373749732971191,9.375,0.4375,0.0625,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0.0017857142857142857,0.115,7.0,3.260869565217391,0.9411764705882353,1,1,0
2016,00-0032956,A.Janovich,FB,DEN,7,18.7,2.6714287,0.0,0,33.0,1,44.0,0,5,7,4,0,2.671428680419922,4.714285714285714,6.285714285714286,1.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.02857142857142857,0.022857142857142857,6.285714285714286,8.25,0.4117647058823529,0,0,0
2016,00-0032959,C.Peake,WR,NYJ,11,37.6,3.4181817,0.0,0,0.0,0,186.0,0,19,35,0,0,3.418181679465554,0.0,16.90909090909091,3.1818181818181817,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.0909090909090909,0.0,5.314285714285714,0.0,0.6470588235294118,0,0,0
2016,00-0032966,C.Coleman,WR,CLE,10,93.3,9.33,0.0,0,10.0,0,413.0,3,33,73,2,0,9.330000305175782,1.0,41.3,7.3,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.20857142857142857,0.008,5.657534246575342,5.0,0.5882352941176471,0,0,0
2016,00-0032972,D.Booker,RB,DEN,16,142.7,8.91875,0.0,0,612.0,4,265.0,1,31,45,174,0,8.918749809265137,38.25,16.5625,2.8125,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.08035714285714286,0.435,5.888888888888889,3.5172413793103448,0.9411764705882353,1,0,0
2016,00-0032975,J.Williams,RB,BUF,8,12.4,1.55,0.0,0,94.0,1,0.0,0,1,2,27,1,1.5499999523162842,11.75,0.0,0.25,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.007142857142857143,0.135,0.0,3.4814814814814814,0.47058823529411764,0,0,0
2016,00-0032977,R.Higgins,WR,CLE,10,13.700001,1.3700001,0.0,0,0.0,0,77.0,0,6,12,0,0,1.3700000762939453,0.0,7.7,1.2,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.03428571428571429,0.0,6.416666666666667,0.0,0.5882352941176471,0,0,0
2016,00-0033009,T.Boyd,WR,CIN,16,124.1,7.75625,0.0,0,58.0,0,603.0,1,54,81,4,0,7.756249904632568,3.625,37.6875,5.0625,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.14464285714285716,0.01,7.444444444444445,14.5,0.9411764705882353,1,0,0
2016,00-0033040,T.Hill,WR,KC,17,227.5,13.382353,0.0,0,285.0,3,620.0,6,65,89,27,0,13.382352941176471,16.764705882352942,36.470588235294116,5.235294117647059,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.1495798319327731,0.06352941176470588,6.966292134831461,10.555555555555555,1.0,1,1,0
2016,00-0033045,E.Elliott,RB,DAL,16,338.7,21.16875,0.0,0,1756.0,15,361.0,1,33,41,344,0,18.41111077202691,81.6875,22.5625,2.5625,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,1,0,0,0.07321428571428572,0.86,8.804878048780488,5.104651162790698,0.9411764705882353,1,1,1
2016,00-0033060,L.Carroo,WR,MIA,5,11.9,2.3799999,0.0,0,0.0,0,29.0,1,3,6,0,0,2.3799999237060545,0.0,5.8,1.2,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.03428571428571429,0.0,4.833333333333333,0.0,0.29411764705882354,0,0,0
2016,00-0033069,B.Miller,WR,HOU,9,30.9,3.4333334,0.0,0,0.0,0,99.0,1,15,28,3,0,3.4333332909478083,0.0,11.0,3.111111111111111,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.08888888888888889,0.013333333333333334,3.5357142857142856,0.0,0.5294117647058824,0,0,0
2016,00-0033077,D.Prescott,QB,DAL,17,312.26,18.368237,3969.0,26,295.0,6,0.0,0,0,0,59,497,18.368235868566178,17.352941176470587,0.0,0.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0.0,0.1388235294117647,0.0,5.0,1.0,1,1,1
2016,00-0033079,R.Louis,WR,CLE,7,38.5,5.5,0.0,0,0.0,0,205.0,0,18,35,0,0,5.5,0.0,29.285714285714285,5.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.14285714285714285,0.0,5.857142857142857,0.0,0.4117647058823529,0,0,0
2016,00-0033090,H.Henry,TE,LAC,13,129.8,9.984615,0.0,0,0.0,0,478.0,8,36,53,0,0,9.984615619365986,0.0,36.76923076923077,4.076923076923077,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.11648351648351647,0.0,9.018867924528301,0.0,0.7647058823529411,1,0,0
2016,00-0033104,C.Kessler,QB,CLE,9,77.0,8.555555,1380.0,6,18.0,0,0.0,0,0,0,11,195,8.555555555555555,2.0,0.0,0.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0.0,0.04888888888888889,0.0,1.6363636363636365,0.5294117647058824,0,0,0
2016,00-0033106,J.Goff,QB,LA,7,53.16,7.5942855,1089.0,5,16.0,1,0.0,0,0,0,8,205,7.5942856924874445,2.2857142857142856,0.0,0.0,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,1,0,0,0,0.0,0.045714285714285714,0.0,2.0,0.4117647058823529,0,0,0
2016,00-0033110,T.Higbee,TE,LA,11,25.5,2.3181818,0.0,0,0.0,0,85.0,1,11,29,0,0,2.3181818181818183,0.0,7.7272727272727275,2.6363636363636362,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.07532467532467532,0.0,2.9310344827586206,0.0,0.6470588235294118,0,0,0
2016,00-0033111,P.Cooper,WR,LA,8,22.599998,2.8249998,0.0,0,0.0,0,106.0,0,14,20,0,1,2.8249998092651367,0.0,13.25,2.5,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.07142857142857142,0.0,5.3,0.0,0.47058823529411764,0,0,0
2016,00-0033114,M.Thomas,WR,LA,6,6.7,1.1166667,0.0,0,0.0,0,37.0,0,3,9,0,0,1.1166666348775227,0.0,6.166666666666667,1.5,0,8.0,300.0,0.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0.04285714285714286,0.0,4.111111111111111,0.0,0.35294117647058826,0,0,0
